filename,population_size,elite_size,mutatants_size,crossover_probability,restart_generations,restart_strategy,seed,objective_value,time_elapsed,stop_time,best_value
training/10-david.txt,200,0.25,0.20,0.80,100,2,0,2819,1.29182,1.286,2819
training/10-david.txt,200,0.25,0.20,0.80,100,2,1,2819,1.29135,1.286,2819
training/10-david.txt,200,0.25,0.20,0.80,100,2,2,2819,1.28663,1.286,2819
training/10-david.txt,200,0.25,0.20,0.80,100,2,3,2819,1.29175,1.286,2819
training/10-david.txt,200,0.25,0.20,0.80,100,2,4,2819,1.28607,1.286,2819
training/11-myciel6.txt,100,0.20,0.10,0.70,50,1,0,1657,2.03477,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,1,1,1657,2.0377,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,1,2,1657,2.03616,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,1,3,1657,2.03694,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,1,4,1657,2.03802,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,1,0,1657,2.03532,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,1,1,1657,2.03583,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,1,2,1657,2.03475,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,1,3,1657,2.03398,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,1,4,1657,2.03443,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,2,0,1657,2.03595,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,2,1,1657,2.03391,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,2,2,1657,2.03545,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,2,3,1657,2.03721,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,50,2,4,1657,2.03464,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,2,0,1657,2.03989,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,2,1,1657,2.03408,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,2,2,1657,2.0381,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,2,3,1657,2.03553,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.70,100,2,4,1657,2.03645,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,1,0,1657,2.03333,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,1,1,1657,2.03486,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,1,2,1657,2.03386,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,1,3,1657,2.03653,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,1,4,1657,2.03562,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,1,0,1657,2.03481,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,1,1,1657,2.03468,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,1,2,1657,2.04036,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,1,3,1657,2.03524,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,1,4,1657,2.03688,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,2,0,1657,2.03379,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,2,1,1657,2.04463,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,2,2,1657,2.03578,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,2,3,1657,2.03632,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,50,2,4,1657,2.0374,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,2,0,1657,2.03617,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,2,1,1657,2.03471,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,2,2,1657,2.03603,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,2,3,1657,2.03483,2.033,1657
training/11-myciel6.txt,100,0.20,0.10,0.80,100,2,4,1657,2.03516,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,1,0,1657,2.03697,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,1,1,1657,2.03739,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,1,2,1657,2.03607,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,1,3,1657,2.03405,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,1,4,1657,2.0349,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,1,0,1657,2.0343,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,1,1,1657,2.03455,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,1,2,1657,2.03316,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,1,3,1657,2.03662,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,1,4,1657,2.03483,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,2,0,1657,2.03662,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,2,1,1657,2.03638,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,2,2,1657,2.03805,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,2,3,1657,2.03447,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,50,2,4,1657,2.03796,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,2,0,1657,2.03396,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,2,1,1657,2.03705,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,2,2,1657,2.03603,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,2,3,1657,2.03388,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.70,100,2,4,1657,2.03392,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,1,0,1657,2.03385,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,1,1,1657,2.03685,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,1,2,1657,2.03457,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,1,3,1657,2.03677,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,1,4,1657,2.03575,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,1,0,1657,2.0374,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,1,1,1657,2.0334,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,1,2,1657,2.03582,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,1,3,1657,2.03322,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,1,4,1657,2.03787,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,2,0,1657,2.0359,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,2,1,1657,2.03439,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,2,2,1657,2.03593,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,2,3,1657,2.03727,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,50,2,4,1657,2.03549,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,2,0,1657,2.0332,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,2,1,1657,2.03416,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,2,2,1657,2.03539,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,2,3,1657,2.03384,2.033,1657
training/11-myciel6.txt,100,0.20,0.20,0.80,100,2,4,1657,2.03639,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,1,0,1657,2.0373,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,1,1,1657,2.03446,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,1,2,1657,2.03532,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,1,3,1657,2.03681,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,1,4,1657,2.0351,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,1,0,1657,2.0353,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,1,1,1657,2.03473,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,1,2,1657,2.03397,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,1,3,1657,2.03596,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,1,4,1657,2.03623,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,2,0,1657,2.03696,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,2,1,1657,2.03961,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,2,2,1657,2.03732,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,2,3,1657,2.03438,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,50,2,4,1657,2.03389,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,2,0,1657,2.03503,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,2,1,1657,2.03322,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,2,2,1657,2.03733,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,2,3,1657,2.03367,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.70,100,2,4,1657,2.03657,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,1,0,1657,2.03348,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,1,1,1657,2.03601,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,1,2,1657,2.03575,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,1,3,1657,2.0362,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,1,4,1657,2.03628,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,1,0,1657,2.03693,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,1,1,1657,2.03336,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,1,2,1657,2.0361,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,1,3,1657,2.03809,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,1,4,1657,2.03487,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,2,0,1657,2.0344,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,2,1,1657,2.03498,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,2,2,1657,2.03418,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,2,3,1657,2.03586,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,50,2,4,1657,2.03328,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,2,0,1657,2.03704,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,2,1,1657,2.03523,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,2,2,1657,2.03428,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,2,3,1657,2.03325,2.033,1657
training/11-myciel6.txt,100,0.25,0.10,0.80,100,2,4,1657,2.03755,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,1,0,1657,2.0343,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,1,1,1657,2.03759,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,1,2,1657,2.0363,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,1,3,1657,2.03809,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,1,4,1657,2.03309,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,1,0,1657,2.03323,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,1,1,1657,2.03471,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,1,2,1657,2.03347,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,1,3,1657,2.03311,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,1,4,1657,2.03562,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,2,0,1657,2.0365,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,2,1,1657,2.03688,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,2,2,1657,2.03718,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,2,3,1657,2.03308,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,50,2,4,1657,2.03625,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,2,0,1657,2.03744,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,2,1,1657,2.03605,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,2,2,1657,2.03521,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,2,3,1657,2.03482,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.70,100,2,4,1657,2.03525,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,1,0,1657,2.03411,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,1,1,1657,2.03559,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,1,2,1657,2.03764,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,1,3,1657,2.03774,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,1,4,1657,2.03577,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,1,0,1657,2.03592,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,1,1,1657,2.03402,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,1,2,1657,2.0377,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,1,3,1657,2.03508,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,1,4,1657,2.03633,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,2,0,1657,2.03581,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,2,1,1657,2.03365,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,2,2,1657,2.0362,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,2,3,1657,2.03471,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,50,2,4,1657,2.03668,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,2,0,1657,2.03489,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,2,1,1657,2.03784,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,2,2,1657,2.03768,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,2,3,1657,2.03435,2.033,1657
training/11-myciel6.txt,100,0.25,0.20,0.80,100,2,4,1657,2.03614,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,1,0,1657,2.03775,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,1,1,1657,2.04027,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,1,2,1657,2.03396,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,1,3,1657,2.04001,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,1,4,1657,2.03633,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,1,0,1657,2.03445,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,1,1,1657,2.03574,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,1,2,1657,2.03477,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,1,3,1657,2.0331,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,1,4,1657,2.03995,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,2,0,1657,2.03818,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,2,1,1657,2.03813,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,2,2,1657,2.03857,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,2,3,1657,2.03361,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,50,2,4,1657,2.03896,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,2,0,1657,2.03357,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,2,1,1657,2.03425,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,2,2,1657,2.03928,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,2,3,1657,2.03651,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.70,100,2,4,1657,2.03597,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,1,0,1657,2.03891,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,1,1,1657,2.03472,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,1,2,1657,2.03757,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,1,3,1657,2.04238,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,1,4,1657,2.03601,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,1,0,1657,2.03714,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,1,1,1657,2.04004,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,1,2,1657,2.03602,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,1,3,1657,2.03436,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,1,4,1657,2.03491,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,2,0,1657,2.0403,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,2,1,1657,2.03379,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,2,2,1657,2.03467,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,2,3,1657,2.0357,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,50,2,4,1657,2.03503,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,2,0,1657,2.03722,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,2,1,1657,2.03765,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,2,2,1657,2.03622,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,2,3,1657,2.04019,2.033,1657
training/11-myciel6.txt,150,0.20,0.10,0.80,100,2,4,1657,2.03992,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,1,0,1657,2.03819,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,1,1,1657,2.03347,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,1,2,1657,2.03395,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,1,3,1657,2.03657,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,1,4,1657,2.04024,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,1,0,1657,2.03868,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,1,1,1657,2.03732,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,1,2,1657,2.03803,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,1,3,1657,2.03714,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,1,4,1657,2.04067,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,2,0,1657,2.04909,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,2,1,1657,2.03591,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,2,2,1657,2.03748,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,2,3,1657,2.03668,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,50,2,4,1657,2.04069,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,2,0,1657,2.03451,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,2,1,1657,2.04191,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,2,2,1657,2.03772,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,2,3,1657,2.03665,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.70,100,2,4,1657,2.03489,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,1,0,1657,2.03904,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,1,1,1657,2.04177,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,1,2,1657,2.04003,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,1,3,1657,2.0364,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,1,4,1657,2.0378,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,1,0,1657,2.03994,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,1,1,1657,2.03925,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,1,2,1657,2.03674,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,1,3,1657,2.04008,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,1,4,1657,2.03591,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,2,0,1657,2.03634,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,2,1,1657,2.03571,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,2,2,1657,2.03521,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,2,3,1657,2.03707,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,50,2,4,1657,2.03477,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,2,0,1657,2.03776,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,2,1,1657,2.03674,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,2,2,1657,2.04031,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,2,3,1657,2.04012,2.033,1657
training/11-myciel6.txt,150,0.20,0.20,0.80,100,2,4,1657,2.03425,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,1,0,1657,2.03861,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,1,1,1657,2.03871,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,1,2,1657,2.03642,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,1,3,1657,2.03813,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,1,4,1657,2.04011,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,1,0,1657,2.03412,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,1,1,1657,2.03971,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,1,2,1657,2.03453,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,1,3,1657,2.03747,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,1,4,1657,2.03631,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,2,0,1657,2.03532,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,2,1,1657,2.03462,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,2,2,1657,2.03517,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,2,3,1657,2.0403,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,50,2,4,1657,2.03689,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,2,0,1657,2.03487,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,2,1,1657,2.03873,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,2,2,1657,2.03851,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,2,3,1657,2.03439,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.70,100,2,4,1657,2.03361,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,1,0,1657,2.03733,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,1,1,1657,2.03885,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,1,2,1657,2.03826,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,1,3,1657,2.03559,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,1,4,1657,2.03607,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,1,0,1657,2.03391,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,1,1,1657,2.0355,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,1,2,1657,2.03841,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,1,3,1657,2.03937,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,1,4,1657,2.03875,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,2,0,1657,2.03905,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,2,1,1657,2.03891,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,2,2,1657,2.03822,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,2,3,1657,2.03661,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,50,2,4,1657,2.03658,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,2,0,1657,2.03503,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,2,1,1657,2.03983,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,2,2,1657,2.0335,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,2,3,1657,2.04019,2.033,1657
training/11-myciel6.txt,150,0.25,0.10,0.80,100,2,4,1657,2.03999,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,50,1,0,1657,2.03589,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,50,1,1,1657,2.03885,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,50,1,2,1657,2.03904,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,50,1,3,1657,2.03556,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,50,1,4,1657,2.03562,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,100,1,0,1657,2.03581,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,100,1,1,1657,2.03534,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,100,1,2,1657,2.03978,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,100,1,3,1657,2.03606,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,100,1,4,1657,2.03532,2.033,1657
training/11-myciel6.txt,150,0.25,0.20,0.70,50,2,0,1657,2.04021,2.033,1657
